id_x,id_cliente,producto,cantidad,precio,fecha,region,canal,costo_unitario,total,margen,id_y,nombre,ciudad,segmento
4742,3454,E,10,152.82,2023-06-30,Norte,Tienda,72.07,1528.1999999999998,807.5,3454,Cliente_3454,Sevilla,Standard
4743,634,B,14,159.73,2023-08-01,Este,Online,91.48,2236.22,955.4999999999998,634,Cliente_634,Madrid,Premium
4744,4202,C,2,200.58,2023-10-26,Oeste,Mayorista,106.28,401.16,188.60000000000002,4202,Cliente_4202,Sevilla,BÃ¡sico
4746,7199,B,20,126.4,2023-03-27,Oeste,Mayorista,71.78,2528.0,1092.4,7199,Cliente_7199,MÃ¡laga,Standard
4747,9251,B,19,299.3,2023-04-18,Norte,Online,164.41,5686.7,2562.9100000000003,9251,Cliente_9251,Bilbao,BÃ¡sico
4748,4033,B,11,64.76,2023-05-06,Norte,Tienda,21.6,712.36,474.76000000000005,4033,Cliente_4033,Madrid,Premium
4749,6724,B,4,318.42,2023-06-01,Sur,Tienda,143.56,1273.68,699.44,6724,Cliente_6724,Zaragoza,BÃ¡sico
4750,7458,E,19,149.59,2023-12-31,Centro,Tienda,62.3,2842.21,1658.5100000000002,7458,Cliente_7458,Sevilla,Premium
4751,8326,B,12,155.47,2023-05-18,Sur,Tienda,59.05,1865.6399999999999,1157.04,8326,Cliente_8326,Sevilla,Premium
4752,7127,A,8,11.99,2023-02-05,Este,Distribuidor,7.79,95.92,33.6,7127,Cliente_7127,Barcelona,Premium
4753,9393,C,10,402.59,2023-02-22,Sur,Tienda,217.84,4025.8999999999996,1847.4999999999998,9393,Cliente_9393,Bilbao,Standard
4754,10023,C,10,102.36,2023-04-19,Este,Tienda,54.99,1023.6,473.7,,,,
4755,6752,A,16,229.68,2023-05-21,Norte,Tienda,110.86,3674.88,1901.1200000000001,6752,Cliente_6752,Bilbao,Standard
4756,6033,E,7,406.88,2023-06-18,Norte,Mayorista,165.97,2848.16,1686.37,6033,Cliente_6033,Bilbao,BÃ¡sico
4757,7010,E,14,13.21,2023-01-14,Centro,Online,5.32,184.94,110.46000000000001,7010,Cliente_7010,Valencia,Standard
4759,5945,A,4,171.13,2023-06-10,Oeste,Online,67.3,684.52,415.32,5945,Cliente_5945,Valencia,BÃ¡sico
4760,4238,D,18,281.2,2023-11-19,Este,Mayorista,125.54,5061.599999999999,2801.879999999999,4238,Cliente_4238,Valencia,Standard
4761,6801,B,3,255.58,2023-10-11,Centro,Online,130.51,766.74,375.21000000000004,6801,Cliente_6801,Zaragoza,Premium
4762,9108,E,12,235.41,2023-12-28,Centro,Tienda,140.08,2824.92,1143.9599999999998,9108,Cliente_9108,Barcelona,BÃ¡sico
4763,5137,E,12,387.76,2023-03-07,Norte,Online,215.28,4653.12,2069.7599999999998,5137,Cliente_5137,Barcelona,BÃ¡sico
4764,3184,D,16,174.7,2023-07-13,Oeste,Mayorista,82.64,2795.2,1472.9599999999998,3184,Cliente_3184,Madrid,Premium
4766,7614,E,12,309.02,2023-06-14,Norte,Tienda,180.65,3708.24,1540.4399999999996,7614,Cliente_7614,Sevilla,BÃ¡sico
4769,4286,C,7,47.41,2023-12-04,Centro,Online,26.67,331.87,145.17999999999995,4286,Cliente_4286,MÃ¡laga,Premium
4770,99,E,12,15.76,2023-10-14,Sur,Tienda,8.56,189.12,86.39999999999999,99,Cliente_99,MÃ¡laga,Standard
4771,2491,C,9,477.9,2023-01-16,Oeste,Distribuidor,244.98,4301.099999999999,2096.2799999999997,2491,Cliente_2491,Valencia,BÃ¡sico
4772,4434,E,18,135.21,2023-02-24,Este,Mayorista,86.54,2433.78,876.0600000000001,4434,Cliente_4434,Barcelona,Standard
4773,7895,A,9,138.45,2023-03-14,Norte,Distribuidor,90.27,1246.05,433.61999999999995,7895,Cliente_7895,Bilbao,Standard
4774,293,C,7,210.37,2023-09-22,Sur,Online,135.76,1472.5900000000001,522.2700000000001,293,Cliente_293,Bilbao,Premium
4775,8394,A,8,214.78,2023-07-07,Sur,Tienda,127.62,1718.24,697.28,8394,Cliente_8394,MÃ¡laga,Premium
4776,7864,D,3,320.48,2023-02-28,Este,Mayorista,191.65,961.44,386.49,7864,Cliente_7864,Barcelona,Premium
4777,129,B,2,394.15,2023-10-15,Este,Mayorista,200.41,788.3,387.47999999999996,129,Cliente_129,Valencia,BÃ¡sico
4778,5916,D,2,279.56,2023-03-23,Este,Mayorista,108.39,559.12,342.34000000000003,5916,Cliente_5916,Sevilla,Standard
4781,2324,E,20,110.67,2023-12-14,Oeste,Distribuidor,59.47,2213.4,1024.0,2324,Cliente_2324,Barcelona,Standard
4783,9536,B,6,472.23,2023-03-25,Oeste,Online,292.05,2833.38,1081.08,9536,Cliente_9536,Valencia,Premium
4784,5446,D,3,476.17,2023-08-13,Oeste,Online,307.17,1428.51,507.0,5446,Cliente_5446,Sevilla,BÃ¡sico
4785,1970,E,7,464.03,2023-01-10,Centro,Mayorista,149.61,3248.21,2200.9399999999996,1970,Cliente_1970,MÃ¡laga,Premium
4786,5340,A,8,132.58,2023-03-03,Sur,Online,44.38,1060.64,705.6000000000001,5340,Cliente_5340,Zaragoza,Premium
4787,4797,C,4,78.86,2023-09-21,Centro,Distribuidor,33.86,315.44,180.0,4797,Cliente_4797,Barcelona,Premium
4788,7584,C,5,395.02,2023-05-17,Este,Online,210.62,1975.1,921.9999999999999,7584,Cliente_7584,Sevilla,BÃ¡sico
4789,2031,E,3,151.1,2023-07-10,Este,Tienda,86.79,453.29999999999995,192.92999999999995,2031,Cliente_2031,MÃ¡laga,Standard
4790,771,E,19,451.66,2023-06-22,Norte,Distribuidor,138.26,8581.54,5954.6,771,Cliente_771,MÃ¡laga,BÃ¡sico
4791,2269,B,18,386.08,2023-06-20,Este,Tienda,253.92,6949.44,2378.88,2269,Cliente_2269,Valencia,Premium
4792,3664,A,4,226.13,2023-09-28,Centro,Online,108.28,904.52,471.4,3664,Cliente_3664,Zaragoza,Premium
4793,6381,C,20,468.65,2023-11-24,Este,Tienda,303.5,9373.0,3302.9999999999995,6381,Cliente_6381,Valencia,BÃ¡sico
4794,4312,E,12,420.33,2023-01-21,Sur,Online,208.26,5043.96,2544.84,4312,Cliente_4312,MÃ¡laga,BÃ¡sico
4796,8754,E,7,381.45,2023-03-01,Este,Mayorista,247.59,2670.15,937.0199999999999,8754,Cliente_8754,Zaragoza,Standard
4797,8094,E,20,11.4,2023-03-15,Este,Tienda,4.76,228.0,132.8,8094,Cliente_8094,Sevilla,Standard
4798,1542,C,12,41.06,2023-10-17,Oeste,Mayorista,22.04,492.72,228.24000000000004,1542,Cliente_1542,MÃ¡laga,BÃ¡sico
4799,4598,D,18,328.58,2023-12-10,Norte,Distribuidor,174.25,5914.44,2777.9399999999996,4598,Cliente_4598,Barcelona,Premium
4800,5282,A,19,133.49,2023-01-29,Norte,Tienda,59.69,2536.3100000000004,1402.2000000000003,5282,Cliente_5282,Zaragoza,BÃ¡sico
4801,1510,C,6,168.52,2023-09-28,Este,Online,96.55,1011.1200000000001,431.82000000000005,1510,Cliente_1510,MÃ¡laga,Premium
4802,9150,E,9,37.61,2023-10-26,Oeste,Online,11.67,338.49,233.45999999999998,9150,Cliente_9150,MÃ¡laga,Premium
4803,50,A,14,292.94,2023-08-19,Norte,Online,108.64,4101.16,2580.2000000000003,50,Cliente_50,Zaragoza,BÃ¡sico
4804,8438,B,3,23.76,2023-05-05,Sur,Distribuidor,12.91,71.28,32.550000000000004,8438,Cliente_8438,Barcelona,Premium
4805,1430,C,3,446.0,2023-09-19,Centro,Online,282.66,1338.0,490.0199999999999,1430,Cliente_1430,Sevilla,Standard
4806,3344,D,11,406.22,2023-12-24,Oeste,Tienda,169.77,4468.42,2600.9500000000003,3344,Cliente_3344,Bilbao,Standard
4807,5562,E,13,467.67,2023-04-04,Norte,Tienda,150.06,6079.71,4128.93,5562,Cliente_5562,Valencia,Standard
4809,9346,B,4,192.36,2023-12-14,Este,Mayorista,115.48,769.44,307.52000000000004,9346,Cliente_9346,Sevilla,Premium
4810,10039,E,7,181.43,2023-04-15,Oeste,Distribuidor,107.92,1270.01,514.57,,,,
4811,5455,C,1,239.44,2023-08-18,Centro,Online,108.76,239.44,130.68,5455,Cliente_5455,Valencia,Premium
4812,85,E,17,400.38,2023-07-11,Este,Online,231.58,6806.46,2869.6,85,Cliente_85,Madrid,Premium
4813,8375,C,4,15.04,2023-07-21,Norte,Mayorista,5.28,60.16,39.03999999999999,8375,Cliente_8375,MÃ¡laga,Premium
4815,1861,C,11,61.67,2023-10-26,Oeste,Distribuidor,38.24,678.37,257.73,1861,Cliente_1861,Zaragoza,BÃ¡sico
4816,8504,A,8,241.69,2023-09-29,Este,Distribuidor,138.51,1933.52,825.44,8504,Cliente_8504,Bilbao,Premium
4819,877,C,9,223.74,2023-04-03,Norte,Mayorista,140.12,2013.66,752.58,877,Cliente_877,Bilbao,BÃ¡sico
4820,735,E,14,489.25,2023-05-13,Oeste,Distribuidor,273.93,6849.5,3014.48,735,Cliente_735,Sevilla,Standard
4821,5664,E,15,415.05,2023-12-12,Este,Mayorista,196.89,6225.75,3272.4000000000005,5664,Cliente_5664,Bilbao,Premium
4822,6329,B,11,496.66,2023-10-12,Oeste,Tienda,285.84,5463.26,2319.0200000000004,6329,Cliente_6329,Bilbao,Premium
4823,4233,C,5,452.19,2023-11-03,Centro,Distribuidor,211.0,2260.95,1205.95,4233,Cliente_4233,Zaragoza,Premium
4824,3876,C,16,169.04,2023-07-16,Norte,Tienda,64.15,2704.64,1678.2399999999998,3876,Cliente_3876,Barcelona,Standard
4825,4260,B,2,159.92,2023-01-03,Sur,Tienda,61.05,319.84,197.73999999999998,4260,Cliente_4260,MÃ¡laga,BÃ¡sico
4826,7819,C,19,71.43,2023-08-01,Sur,Mayorista,45.89,1357.17,485.2600000000001,7819,Cliente_7819,Barcelona,Standard
4827,8158,B,20,465.7,2023-02-28,Este,Distribuidor,294.53,9314.0,3423.4000000000005,8158,Cliente_8158,Sevilla,Premium
4828,1030,C,13,28.42,2023-07-19,Oeste,Distribuidor,17.98,369.46000000000004,135.72000000000003,1030,Cliente_1030,Zaragoza,BÃ¡sico
4830,1016,B,4,347.73,2023-11-30,Este,Mayorista,191.32,1390.92,625.6400000000001,1016,Cliente_1016,Zaragoza,Premium
4831,9109,C,12,141.19,2023-10-16,Oeste,Mayorista,56.84,1694.28,1012.1999999999999,9109,Cliente_9109,Bilbao,Standard
4832,1875,D,15,281.17,2023-09-24,Norte,Online,168.65,4217.55,1687.8000000000002,1875,Cliente_1875,Barcelona,BÃ¡sico
4833,70,A,12,120.55,2023-05-15,Centro,Mayorista,78.61,1446.6,503.28,70,Cliente_70,Sevilla,Premium
4834,2739,A,12,99.04,2023-03-04,Oeste,Distribuidor,40.0,1188.48,708.48,2739,Cliente_2739,Madrid,BÃ¡sico
4835,7656,B,7,108.21,2023-05-18,Norte,Tienda,69.24,757.4699999999999,272.78999999999996,7656,Cliente_7656,Madrid,Premium
4837,3974,D,16,81.58,2023-10-09,Oeste,Tienda,40.75,1305.28,653.28,3974,Cliente_3974,Madrid,Standard
4838,938,E,8,96.07,2023-04-10,Centro,Tienda,60.69,768.56,283.03999999999996,938,Cliente_938,Zaragoza,BÃ¡sico
4839,1250,E,10,340.12,2023-09-22,Centro,Online,173.5,3401.2,1666.2,1250,Cliente_1250,Sevilla,Premium
4840,7426,C,14,367.93,2023-04-03,Sur,Online,161.62,5151.02,2888.34,7426,Cliente_7426,Sevilla,Standard
4842,5407,A,8,391.33,2023-01-02,Oeste,Distribuidor,172.87,3130.64,1747.6799999999998,5407,Cliente_5407,MÃ¡laga,Standard
4843,8698,D,8,382.5,2023-03-17,Este,Tienda,204.04,3060.0,1427.68,8698,Cliente_8698,Barcelona,BÃ¡sico
4844,1175,E,12,38.9,2023-10-13,Norte,Online,13.49,466.79999999999995,304.91999999999996,1175,Cliente_1175,MÃ¡laga,Standard
4845,5381,B,8,294.57,2023-07-04,Norte,Mayorista,123.76,2356.56,1366.48,5381,Cliente_5381,Zaragoza,Standard
4846,2204,A,4,215.11,2023-05-20,Oeste,Tienda,129.83,860.44,341.12,2204,Cliente_2204,Zaragoza,Standard
4847,8815,E,1,284.53,2023-01-23,Este,Mayorista,152.21,284.53,132.31999999999996,8815,Cliente_8815,Barcelona,Premium
4848,3294,A,7,152.09,2023-07-12,Oeste,Distribuidor,62.48,1064.63,627.2700000000001,3294,Cliente_3294,Zaragoza,Premium
4850,2694,A,11,23.14,2023-04-04,Este,Tienda,12.11,254.54000000000002,121.33000000000001,2694,Cliente_2694,Zaragoza,Premium
4851,10209,B,17,134.78,2023-01-16,Este,Online,93.51,2291.26,701.5899999999999,,,,
4854,3265,E,7,185.09,2023-07-06,Oeste,Tienda,64.57,1295.63,843.6400000000001,3265,Cliente_3265,Barcelona,BÃ¡sico
4855,2548,A,15,498.07,2023-03-02,Norte,Online,194.3,7471.05,4556.549999999999,2548,Cliente_2548,Bilbao,Premium
4856,5557,B,15,225.29,2023-11-02,Sur,Online,128.9,3379.35,1445.85,5557,Cliente_5557,Madrid,Standard
4857,1216,B,19,416.3,2023-03-22,Oeste,Tienda,196.31,7909.7,4179.81,1216,Cliente_1216,Valencia,Premium
4858,7728,A,20,420.27,2023-04-26,Norte,Tienda,160.0,8405.4,5205.4,7728,Cliente_7728,Sevilla,BÃ¡sico
4859,8098,A,16,63.32,2023-10-31,Centro,Online,26.95,1013.12,581.9200000000001,8098,Cliente_8098,Barcelona,Premium
4860,4060,D,14,330.3,2023-06-21,Sur,Tienda,135.52,4624.2,2726.92,4060,Cliente_4060,MÃ¡laga,Premium
4861,7322,B,8,369.17,2023-04-24,Norte,Mayorista,131.72,2953.36,1899.6000000000001,7322,Cliente_7322,Barcelona,Standard
4862,6629,C,8,219.88,2023-06-23,Norte,Distribuidor,82.4,1759.04,1099.84,6629,Cliente_6629,Barcelona,Standard
4864,5826,D,10,89.82,2023-07-08,Centro,Online,37.14,898.1999999999999,526.8,5826,Cliente_5826,Zaragoza,Premium
4865,2204,D,19,279.87,2023-07-26,Centro,Tienda,132.44,5317.53,2801.17,2204,Cliente_2204,Zaragoza,Standard
4866,3752,B,15,9.06,2023-02-19,Centro,Online,5.22,135.9,57.60000000000001,3752,Cliente_3752,Sevilla,BÃ¡sico
4867,4047,B,10,362.95,2023-10-05,Sur,Tienda,124.58,3629.5,2383.7,4047,Cliente_4047,Bilbao,Premium
4869,3819,D,8,91.32,2023-05-30,Centro,Online,39.35,730.56,415.75999999999993,3819,Cliente_3819,Barcelona,Standard
4871,7125,D,16,329.63,2023-10-21,Oeste,Tienda,216.71,5274.08,1806.7199999999998,7125,Cliente_7125,Valencia,BÃ¡sico
4872,10002,C,6,296.81,2023-05-18,Sur,Distribuidor,195.34,1780.8600000000001,608.8199999999999,,,,
4873,9863,D,14,109.48,2023-01-19,Oeste,Distribuidor,67.37,1532.72,589.54,9863,Cliente_9863,Sevilla,Standard
4874,3963,D,19,331.93,2023-08-09,Centro,Mayorista,227.14,6306.67,1991.0100000000004,3963,Cliente_3963,Sevilla,Premium
4875,605,E,11,128.41,2023-03-05,Este,Distribuidor,54.55,1412.51,812.46,605,Cliente_605,Bilbao,Standard
4876,3086,D,19,20.25,2023-02-28,Oeste,Tienda,6.29,384.75,265.24,3086,Cliente_3086,Madrid,BÃ¡sico
4877,442,E,2,127.27,2023-04-15,Centro,Distribuidor,72.26,254.54,110.01999999999998,442,Cliente_442,Madrid,Premium
4879,3978,A,17,76.85,2023-01-06,Oeste,Mayorista,32.3,1306.4499999999998,757.3499999999999,3978,Cliente_3978,Zaragoza,BÃ¡sico
4880,4483,A,16,162.66,2023-11-02,Oeste,Online,85.5,2602.56,1234.56,4483,Cliente_4483,Madrid,BÃ¡sico
4881,1671,B,9,381.61,2023-12-06,Sur,Online,175.5,3434.4900000000002,1854.9900000000002,1671,Cliente_1671,MÃ¡laga,BÃ¡sico
4882,3887,A,13,125.8,2023-07-08,Sur,Mayorista,46.11,1635.3999999999999,1035.97,3887,Cliente_3887,Bilbao,Standard
4884,5843,E,14,124.77,2023-06-23,Sur,Mayorista,54.25,1746.78,987.28,5843,Cliente_5843,Bilbao,Premium
4885,5982,E,4,304.03,2023-11-17,Norte,Mayorista,206.34,1216.12,390.7599999999999,5982,Cliente_5982,MÃ¡laga,Premium
4886,1695,D,9,391.2,2023-05-04,Oeste,Mayorista,206.89,3520.7999999999997,1658.79,1695,Cliente_1695,MÃ¡laga,BÃ¡sico
4887,3213,B,10,204.05,2023-12-09,Norte,Online,83.48,2040.5,1205.7,3213,Cliente_3213,Bilbao,Standard
4889,3376,B,4,438.24,2023-07-09,Este,Distribuidor,270.05,1752.96,672.76,3376,Cliente_3376,MÃ¡laga,BÃ¡sico
4890,511,A,3,498.63,2023-02-27,Este,Mayorista,260.91,1495.8899999999999,713.1599999999999,511,Cliente_511,Valencia,BÃ¡sico
4891,3899,B,8,216.86,2023-08-25,Este,Online,151.15,1734.88,525.6800000000001,3899,Cliente_3899,MÃ¡laga,Premium
4892,3547,E,18,77.37,2023-07-29,Norte,Tienda,45.88,1392.66,566.82,3547,Cliente_3547,Madrid,Premium
4893,6458,A,19,102.73,2023-03-14,Este,Distribuidor,60.84,1951.8700000000001,795.91,6458,Cliente_6458,Barcelona,BÃ¡sico
4894,1596,A,8,322.03,2023-03-08,Norte,Mayorista,171.62,2576.24,1203.2799999999997,1596,Cliente_1596,Bilbao,Standard
4895,4624,A,4,398.48,2023-05-16,Norte,Distribuidor,232.49,1593.92,663.96,4624,Cliente_4624,Valencia,BÃ¡sico
4896,9864,C,10,50.16,2023-01-28,Sur,Online,30.88,501.59999999999997,192.79999999999998,9864,Cliente_9864,Sevilla,Premium
4897,1000,A,5,210.34,2023-06-08,Centro,Distribuidor,119.29,1051.7,455.25,1000,Cliente_1000,Bilbao,BÃ¡sico
4898,331,D,5,340.42,2023-09-20,Sur,Distribuidor,106.18,1702.1000000000001,1171.2,331,Cliente_331,Sevilla,BÃ¡sico
4899,3116,C,18,481.59,2023-04-09,Centro,Tienda,325.85,8668.619999999999,2803.3199999999993,3116,Cliente_3116,Madrid,Standard
4900,6958,C,2,48.04,2023-01-21,Oeste,Mayorista,21.23,96.08,53.62,6958,Cliente_6958,Madrid,BÃ¡sico
4901,6482,D,19,51.69,2023-02-06,Norte,Tienda,23.69,982.1099999999999,531.9999999999999,6482,Cliente_6482,Sevilla,Premium
4902,10355,D,8,388.66,2023-04-26,Este,Tienda,183.34,3109.28,1642.5600000000002,,,,
4903,8602,A,12,133.88,2023-05-22,Centro,Mayorista,54.71,1606.56,950.0399999999998,8602,Cliente_8602,MÃ¡laga,Premium
4904,533,A,16,412.34,2023-02-05,Centro,Mayorista,175.97,6597.44,3781.9199999999996,533,Cliente_533,Sevilla,BÃ¡sico
4906,7072,E,8,417.79,2023-04-28,Sur,Tienda,278.11,3342.32,1117.44,7072,Cliente_7072,Sevilla,BÃ¡sico
4907,6625,D,8,264.46,2023-04-27,Centro,Online,174.11,2115.68,722.7999999999997,6625,Cliente_6625,Bilbao,Premium
4908,6907,A,6,329.52,2023-02-06,Centro,Mayorista,210.24,1977.12,715.6799999999998,6907,Cliente_6907,MÃ¡laga,BÃ¡sico
4909,31,B,11,348.69,2023-10-15,Este,Online,212.88,3835.59,1493.91,31,Cliente_31,Barcelona,BÃ¡sico
4910,9258,A,7,188.77,2023-04-27,Norte,Online,115.06,1321.39,515.97,9258,Cliente_9258,Madrid,Standard
4911,5090,B,20,227.99,2023-10-22,Norte,Tienda,102.61,4559.8,2507.6000000000004,5090,Cliente_5090,Bilbao,Standard
4912,7304,C,5,96.41,2023-03-28,Este,Mayorista,63.66,482.04999999999995,163.75,7304,Cliente_7304,MÃ¡laga,Standard
4913,3925,A,2,334.89,2023-04-17,Sur,Distribuidor,128.6,669.78,412.58,3925,Cliente_3925,Sevilla,Premium
4915,838,E,19,434.02,2023-12-10,Centro,Mayorista,273.95,8246.38,3041.33,838,Cliente_838,Barcelona,BÃ¡sico
4917,5124,B,15,155.4,2023-01-02,Este,Tienda,61.09,2331.0,1414.65,5124,Cliente_5124,Valencia,Standard
4919,5839,B,14,288.3,2023-08-10,Oeste,Distribuidor,187.9,4036.2000000000003,1405.6000000000001,5839,Cliente_5839,Madrid,BÃ¡sico
4920,7866,E,18,390.01,2023-08-26,Oeste,Tienda,131.17,7020.18,4659.120000000001,7866,Cliente_7866,Madrid,BÃ¡sico
4921,2216,D,18,324.24,2023-03-12,Centro,Online,205.25,5836.32,2141.82,2216,Cliente_2216,Zaragoza,Standard
4922,7026,C,17,103.69,2023-12-26,Centro,Online,33.55,1762.73,1192.38,7026,Cliente_7026,Valencia,Premium
4923,9116,D,11,168.95,2023-06-15,Oeste,Distribuidor,58.49,1858.4499999999998,1215.0599999999997,9116,Cliente_9116,Valencia,Standard
4924,8728,B,19,74.26,2023-08-05,Centro,Mayorista,32.55,1410.94,792.4900000000001,8728,Cliente_8728,Madrid,BÃ¡sico
4925,1656,D,10,295.79,2023-12-06,Centro,Tienda,160.87,2957.9,1349.2000000000003,1656,Cliente_1656,MÃ¡laga,Standard
4926,7654,A,6,448.58,2023-05-09,Norte,Mayorista,178.79,2691.48,1618.7399999999998,7654,Cliente_7654,Madrid,Standard
4927,4984,B,3,441.88,2023-08-29,Norte,Online,271.63,1325.6399999999999,510.75,4984,Cliente_4984,Madrid,Premium
4928,8423,B,18,487.23,2023-01-29,Norte,Mayorista,155.99,8770.14,5962.32,8423,Cliente_8423,Valencia,BÃ¡sico
4929,3967,C,14,433.44,2023-05-26,Norte,Tienda,201.69,6068.16,3244.5,3967,Cliente_3967,Barcelona,Premium
4930,9697,A,10,333.06,2023-09-01,Norte,Mayorista,149.63,3330.6,1834.3000000000002,9697,Cliente_9697,Sevilla,BÃ¡sico
4931,8229,D,8,31.97,2023-06-29,Oeste,Online,16.65,255.76,122.56,8229,Cliente_8229,Sevilla,Standard
4932,2430,C,17,254.3,2023-04-15,Este,Distribuidor,165.94,4323.1,1502.1200000000003,2430,Cliente_2430,Bilbao,Premium
4933,774,C,12,100.94,2023-02-26,Norte,Distribuidor,54.59,1211.28,556.1999999999999,774,Cliente_774,Sevilla,Premium
4934,6920,E,15,6.85,2023-12-27,Este,Tienda,3.9,102.75,44.24999999999999,6920,Cliente_6920,Bilbao,Standard
4936,8308,A,16,338.44,2023-05-15,Sur,Distribuidor,120.63,5415.04,3484.96,8308,Cliente_8308,MÃ¡laga,Standard
4938,4410,C,5,191.51,2023-11-12,Oeste,Distribuidor,76.61,957.55,574.5,4410,Cliente_4410,Sevilla,BÃ¡sico
4939,5336,A,8,266.87,2023-04-18,Este,Online,87.82,2134.96,1432.4,5336,Cliente_5336,Madrid,Premium
4941,462,C,2,423.26,2023-04-27,Centro,Tienda,269.16,846.52,308.19999999999993,462,Cliente_462,Madrid,Standard
4942,4269,A,17,21.59,2023-07-27,Sur,Distribuidor,7.09,367.03,246.5,4269,Cliente_4269,Madrid,Premium
4943,8258,A,19,210.75,2023-06-06,Este,Tienda,115.83,4004.25,1803.48,8258,Cliente_8258,Zaragoza,Standard
4944,1948,D,7,439.37,2023-02-23,Centro,Online,247.86,3075.59,1340.57,1948,Cliente_1948,Barcelona,Standard
4945,588,B,12,257.95,2023-09-02,Norte,Tienda,121.78,3095.3999999999996,1634.04,588,Cliente_588,Barcelona,BÃ¡sico
4946,10256,E,14,245.93,2023-05-18,Norte,Mayorista,161.52,3443.02,1181.74,,,,
4947,2944,B,17,133.15,2023-02-14,Este,Mayorista,68.31,2263.55,1102.28,2944,Cliente_2944,Madrid,Standard
4950,7685,D,11,286.7,2023-07-17,Este,Tienda,155.89,3153.7,1438.91,7685,Cliente_7685,Valencia,BÃ¡sico
4951,838,B,3,52.39,2023-03-07,Norte,Tienda,15.98,157.17000000000002,109.22999999999999,838,Cliente_838,Barcelona,BÃ¡sico
4952,3689,D,9,484.04,2023-03-10,Oeste,Tienda,268.99,4356.360000000001,1935.45,3689,Cliente_3689,Bilbao,BÃ¡sico
4954,8259,B,19,220.94,2023-06-11,Norte,Online,151.06,4197.86,1327.7199999999998,8259,Cliente_8259,Sevilla,BÃ¡sico
4955,6014,D,8,6.96,2023-09-26,Centro,Distribuidor,2.69,55.68,34.16,6014,Cliente_6014,Madrid,BÃ¡sico
4956,3332,D,16,344.22,2023-12-18,Oeste,Distribuidor,203.09,5507.52,2258.0800000000004,3332,Cliente_3332,Sevilla,Standard
4957,6805,A,20,36.48,2023-04-04,Oeste,Distribuidor,16.04,729.5999999999999,408.79999999999995,6805,Cliente_6805,Valencia,Premium
4958,9360,A,2,43.24,2023-08-20,Sur,Mayorista,16.68,86.48,53.120000000000005,9360,Cliente_9360,Madrid,Premium
4960,7677,C,13,169.51,2023-09-29,Oeste,Mayorista,108.57,2203.63,792.22,7677,Cliente_7677,Sevilla,BÃ¡sico
4961,4489,E,6,203.34,2023-11-27,Este,Online,69.64,1220.04,802.1999999999999,4489,Cliente_4489,Sevilla,Standard
4962,7423,C,8,214.83,2023-10-13,Norte,Distribuidor,129.49,1718.64,682.72,7423,Cliente_7423,Zaragoza,Standard
4964,2509,D,11,470.76,2023-07-14,Centro,Tienda,154.14,5178.36,3482.82,2509,Cliente_2509,Zaragoza,BÃ¡sico
4965,10323,B,14,291.49,2023-06-12,Centro,Mayorista,139.16,4080.86,2132.6200000000003,,,,
4966,7913,B,3,363.66,2023-08-10,Centro,Mayorista,150.25,1090.98,640.23,7913,Cliente_7913,Madrid,Premium
4968,3492,A,11,219.84,2023-08-16,Norte,Online,90.9,2418.2400000000002,1418.34,3492,Cliente_3492,Zaragoza,BÃ¡sico
4969,5525,B,5,306.44,2023-08-06,Este,Distribuidor,158.07,1532.2,741.85,5525,Cliente_5525,Madrid,Premium
4971,6808,B,5,492.32,2023-02-04,Centro,Online,322.03,2461.6,851.45,6808,Cliente_6808,Valencia,BÃ¡sico
4972,4400,D,11,404.55,2023-01-20,Sur,Mayorista,212.31,4450.05,2114.6400000000003,4400,Cliente_4400,Madrid,Standard
4973,7736,B,6,395.06,2023-11-14,Norte,Mayorista,224.83,2370.36,1021.3799999999999,7736,Cliente_7736,Sevilla,Premium
4974,6792,A,13,15.75,2023-12-14,Este,Tienda,7.0,204.75,113.75,6792,Cliente_6792,Barcelona,Standard
4975,8405,E,6,242.28,2023-01-21,Norte,Online,78.4,1453.68,983.28,8405,Cliente_8405,Valencia,Standard
4976,9907,E,1,57.72,2023-08-02,Este,Distribuidor,21.5,57.72,36.22,9907,Cliente_9907,Zaragoza,BÃ¡sico
4977,9222,E,2,145.23,2023-03-28,Oeste,Mayorista,83.57,290.46,123.32,9222,Cliente_9222,Madrid,Premium
4978,3558,A,14,462.66,2023-06-04,Norte,Distribuidor,256.13,6477.240000000001,2891.4200000000005,3558,Cliente_3558,Zaragoza,Premium
4980,7113,A,2,461.91,2023-08-24,Oeste,Tienda,141.34,923.82,641.1400000000001,7113,Cliente_7113,Madrid,BÃ¡sico
4981,2752,C,19,423.57,2023-11-25,Norte,Mayorista,215.94,8047.83,3944.97,2752,Cliente_2752,Valencia,BÃ¡sico
4982,6359,D,3,40.41,2023-03-28,Este,Distribuidor,24.83,121.22999999999999,46.739999999999995,6359,Cliente_6359,Bilbao,Standard
4983,9032,A,19,473.77,2023-05-11,Oeste,Mayorista,194.1,9001.63,5313.73,9032,Cliente_9032,Valencia,Premium
